MovieID;Title;Genre;ReleaseYear;ReleaseDate;Country;BudgetUSD;US_BoxOfficeUSD;Global_BoxOfficeUSD;Opening_Day_SalesUSD;One_Week_SalesUSD;IMDbRating;RottenTomatoesScore;NumVotesIMDb;NumVotesRT;Director;LeadActor
8074;Much watch cold;Documentary;2021;8/1/2021;USA;46803269;380968749;624781542;108753981;189836489;69;67;3466;153;Jeffrey Neal;Monica Nelson MD
8075;List power;Thriller;1974;30/9/1974;USA;1475819651;341222257;5116072145;970533283;1864218825;66;53;9214;405;Michael Manning;Samantha Sanders
8076;Section hear meeting;Action;1961;3/7/1961;USA;800070848;1858185493;3035450701;270044848;1037663172;65;51;5191;50;David Rosales;Brittany Kelly
8077;Head;Romance;2007;25/12/2007;USA;6485536816;1390818715;2630715228;1599092606;7730232573;79;86;1190;61;Crystal Harris;William Prince
8078;Key discuss;Comedy;2001;14/3/2001;USA;85348667;40946801;101643861;11934668;23136661;95;78;3041;5771;Thomas Peterson;Ronald Herrera
8079;Many charge generation;Comedy;1997;11/10/1997;USA;440351239;424013198;747810418;65899942;191947214;61;48;3702;329;Christian Hernandez;Marissa Pena
8080;Could American;Action;1954;15/3/1954;USA;121630889;374087601;54343979;45981174;164543012;61;63;3755;7546;Roberto Underwood;Adam Williams
8081;About;Drama;1992;18/9/1992;USA;388078657;69395902;1103173668;184993691;29688101;5;57;2086;2494;Lori Callahan;Rodney Smith
8082;Hotel maintain;Drama;1978;1/4/1978;USA;721978665;9341505;1659832817;183682942;499882016;7;78;1518;1289;Donna Hall;April Murphy
8083;However after field who;Comedy;1984;19/12/1984;USA;15055343;48581349;70202865;6789479;22129087;81;94;701;17723;Kimberly Barker;Brenda Guerrero
8084;Poor player learn;Drama;2024;17/8/2024;USA;32117658;59772757;140702774;6893928;2420109;57;41;8479;79;Amanda Montgomery;Sharon Rodriguez
8085;Place both east;Horror;2020;7/11/2020;China;2311023707;2374197981;4725787233;645437184;1182815709;49;59;5147;254;Faith Franklin;Donald Benson
8086;Want major save;Action;1979;17/12/1979;UK;25023974;45585415;71352031;7668992;19722724;81;69;100;391;James Wright;Brandon Green
8087;Since especially personal;Romance;1980;7/12/1980;USA;1448977548;1572180078;3719730022;431548753;834079534;53;44;1934;4026;Michael Manning;Jessica Scott
8088;Attack;Thriller;1990;29/9/1990;USA;90377633;487161188;90377633;131530487;200181719;57;44;5194;50;Janice Taylor;Joel Hunt
8089;Realize matter;Action;2023;30/6/2023;USA;51225262;32818516;55471026;4067771;18557099;7;66;1996;1248;Hannah Camacho;Nicole Turner
8090;Study campaign theory;Comedy;2006;19/11/2006;USA;395571878;264040939;586759082;57461085;122030536;45;33;16757;540;Jeremy Ray;John Sullivan
8091;Result million face;Action;1967;20/12/1967;China;241572748;125993713;241572748;3203474;58788827;61;63;8277;179;Kristina Moore;Sherry Turner
8092;Provide decide box;Action;2001;2/2/2001;USA;77216862;197549624;336257841;33200816;114486306;74;82;3819;1042;Philip Simmons;Jennifer Richards
8093;Her;Horror;2024;20/1/2024;USA;1586193024;2856878788;6352445813;704432487;1616392333;32;24;399;1020;William Carpenter;Vincent Suarez
8094;Protect surface us;Action;2002;2/10/2002;USA;2752675834;3024240989;7384282763;485253898;1256207416;81;70;2178;1956;Jerry Owens;Seth Johnson
8095;Human prove money not;Drama;2021;12/10/2021;USA;384548342;790835501;124741681;84657956;463404587;44;31;1889;50;Joshua Baker;Anthony Cross
8096;Much participant;Comedy;2004;16/10/2004;USA;42287606;235254229;42287606;53369627;98838336;57;54;392;107;Amanda Montgomery;Dominique Aguirre
8097;Treat organization;Drama;2006;27/10/2006;USA;616550431;699390096;1666705228;84739578;303322877;6;67;12419;4496;Maria Lane;Kimberly Wolf
8098;Anyone hospital;Thriller;2002;26/6/2002;USA;141376162;79400017;141376162;18191477;4742262;43;40;13604;207;William Carpenter;Jennifer Hendricks
8099;Bad ground floor why;Thriller;1989;7/2/1989;USA;30617112;246869039;391496502;48275353;143484823;77;69;4573;548;Susan Farley;Samantha Sanders
8100;Natural worry;Comedy;1999;2/12/1999;Canada;83530892;153019903;221850309;16346874;81372963;78;74;1353;2051;Anthony Henry;Melissa Cunningham
8101;Care find note;Action;1979;28/5/1979;Canada;35135791;36907295;72169873;4316943;18737376;88;76;9539;42255;Philip Simmons;Patricia Ramirez
8102;Foot reach response the;Horror;2005;15/10/2005;USA;614177921;1409207088;2186624811;407377196;831950266;73;63;451;1607;Jessica Singh;Thomas Sims
8103;Sport no;Drama;2024;19/6/2024;USA;34851325;57606862;104279773;8991764;32967814;7;75;24425;221;Michael Richards;Peter Sanders
8104;Some future amount teacher;Thriller;1988;6/10/1988;Canada;545068379;249391997;545068379;60741549;124734238;39;23;37424;2041;Susan Farley;Dalton Johnson
8105;Book child rather world;Drama;1953;22/7/1953;USA;374153763;666912563;1588566449;108085472;387144878;54;61;1197;159;Kim Watkins;Ashley Juarez
8106;Soldier get analysis nearly;Thriller;2024;12/4/2024;USA;743078392;1250463046;2041541173;307472045;64988358;66;59;32640;383;Roberto Underwood;Larry Bishop
8107;Worry with current;Comedy;2025;3/8/2025;USA;21003802;594161613;997424291;87021337;347111023;77;73;8341;1025;Jennifer Henry;Teresa Santos PhD
8108;Cut high;Action;1988;23/4/1988;UK;565461365;324570824;570766923;3268584;144905846;46;49;4704;203;Mr. Drew Clark Jr.;Kristina Krause
8109;Phone draw speak;Drama;1978;13/7/1978;USA;53430707;971164092;1673286083;99018001;561289094;99;92;5618;16660;Sharon Wilson;Isaiah French
8110;Spend above agreement;Horror;2017;9/8/2017;USA;47645627;41584999;60383128;4263387;16690351;44;47;28942;225;Emily Miller;Daniel Callahan
8111;Upon think sport;Horror;2004;16/12/2004;UK;1524229558;2421376981;3636267664;60466122;1112350582;84;88;423;835;Maria Lane;Meghan Mcintosh
8112;Else ahead yourself;Romance;1995;29/7/1995;China;27137014;61327402;134162812;10611681;28758386;67;71;194;50;Melanie Olson;Michael Ramirez
8113;Yourself upon already;Sci-Fi;2012;2/10/2012;USA;27871199;61449616;127381086;8691285;34934738;10;80;2317;63;Stephanie Hayes;Shawn Washington
8114;He anyone;Thriller;2023;19/7/2023;China;18015483;17344694;34226873;3991083;8493595;44;46;6467;50;Kayla Young;Sierra Brooks
8115;Threat citizen;Comedy;2018;17/1/2018;USA;43290508;23644389;47299608;5103929;12284256;79;86;1690;160;Jacqueline Briggs;Tracy Williams
8116;Among money;Documentary;2012;29/2/2012;USA;178078408;277807916;56902607;35934909;111906682;44;38;562;50;Amber Anderson;Ashley Juarez
8117;Break;Horror;2022;27/11/2022;USA;86743356;10634254;246341945;1619589;59639935;67;66;16417;2172;Kristina Moore;Rodney Smith
8118;Actually;Drama;2009;17/4/2009;USA;157749162;15178124;313411771;37341472;72852123;64;54;17873;1997;Suzanne Gonzalez;Greg Ball
8119;Learn cell;Comedy;2010;21/7/2010;USA;1648103239;2009385259;3996502905;437974515;852338366;8;100;769;630;Chad Peters MD;Alexandra Benitez
8120;Pretty;Action;1957;15/2/1957;USA;1643925087;1969845171;470140918;466455545;1128586617;76;67;31000;119;Robert Webster;Benjamin Walters
8121;Have dog agency;Documentary;2019;27/1/2019;USA;26173301;791863477;1253090539;162609142;42388863;53;50;4101;496;Karen Robinson;Anna Vasquez
8122;Bill chair;Action;1954;12/12/1954;USA;80774467;2179225698;3125280699;390484223;1206880752;51;45;3701;431;Raymond Morris;Jeffrey Holloway
8123;Yard outside recently gas;Romance;1972;7/10/1972;Japan;279056773;555259668;937146322;15494345;295333255;85;92;2325;50;Jessica Singh;Logan Martin
8124;Event usually;Action;2006;24/12/2006;USA;91582326;216137154;362547665;61943431;11229749;74;74;16118;50;Jordan Orozco;Sandra Farmer
8125;Message according information poor;Romance;1993;12/10/1993;USA;507365696;1046657843;153182579;206679613;518465668;64;70;438;1353;Samantha Campbell;Jeffrey Jenkins
8126;Go once series;Romance;2003;16/2/2003;Germany;266476645;58101021;923819621;87259191;346992286;89;79;2975;1556;Jacqueline Briggs;Samantha Sanders
8127;Offer;Sci-Fi;2009;2/10/2009;USA;454875912;883397413;20670582;206846822;518329594;93;100;740;1319;Sean Howard;Mark Morris
8128;List sea history;Drama;2023;17/9/2023;India;558582788;1715262073;2716919439;46915798;907817959;58;61;1494;299;Roberto Underwood;Dennis Perry
8129;Bring see;Action;1957;31/7/1957;USA;149291486;283046931;433130362;65126009;120646019;81;76;3269;113;Oscar Santos;Patrick Barnett
8130;Should be;Documentary;2017;27/7/2017;USA;86485967;1559899782;2850305026;279691519;769211553;68;61;260;1776;Jordan Orozco;Brandon Mcguire
8131;Onto information;Thriller;2010;26/8/2010;Canada;171847659;129933553;206385028;33777817;56900475;62;73;5191;10347;Jessica Gonzalez;Mark Morris
8132;Strategy ever;Drama;2001;29/9/2001;USA;387989807;1213123696;1878111403;209285504;616623286;53;46;2278;607;Robert Webster;Teresa Santos PhD
8133;Exist;Horror;1987;4/12/1987;USA;1094756605;1268674478;2268074142;230752137;592751002;69;74;43355;50;David Rosales;Samantha Sanders
8134;Town design;Horror;2022;8/5/2022;France;392007741;245429937;562547545;4024342;102022761;67;89;34238;1658;Karen Robinson;Brittany Kelly
8135;Daughter part rich;Action;1959;24/4/1959;USA;1091755923;997584789;2057481959;221968632;432406155;63;76;70994;492;Kelsey Ellis;Shawn Washington
8136;Shake minute writer;Drama;2016;26/8/2016;China;783305388;2427545298;3761007812;60708946;1019532214;52;66;22826;5001;Mark Moody;Eric Cooper
8137;Far imagine;Sci-Fi;1979;19/11/1979;China;59921102;39600237;59921102;6242106;16360724;6;45;1135;1593;Alyssa Adams;Michelle Anderson
8138;Appear skin save;Comedy;2011;29/6/2011;USA;380646157;485557346;729785516;109564907;258626792;67;74;8425;115;Donna Wagner;Melissa Cain
8139;Pretty goal scientist couple;Drama;2002;20/12/2002;USA;77280213;141049877;233177157;14887418;61345906;68;64;2632;50;William Walker;Sandra Spears
8140;Manager night there;Comedy;1969;16/6/1969;USA;47592472;1068540801;1556156539;153364207;531363092;55;58;24754;5160;Susan Farley;Sharon Rodriguez
8141;Analysis day;Comedy;2011;12/7/2011;Canada;996813816;86480122;1456395392;173733913;462420346;77;70;561;3874;Melanie Olson;Cindy Barnes
8142;Seat attention;Horror;1971;8/6/1971;India;76246962;1315515454;2390155947;310889067;534861291;94;94;1059;6976;Susan Farley;Mckenzie Perez
8143;Hold not yourself religious;Action;1997;21/8/1997;India;197772923;183833532;434595539;37108123;78218558;32;48;104874;603;Oscar Santos;Meredith Williams
8144;Born sport important;Action;1977;12/2/1977;USA;50765021;32245929;55923742;3760323;15630922;68;81;1445;80;Mark Moody;Olivia Ortiz
8145;Discover there consumer serious;Thriller;2005;22/8/2005;UK;33168668;91811983;15531356;25743737;5380011;10;86;14270;50;Julie Maxwell;Casey Briggs
8146;History investment remain;Comedy;2003;28/9/2003;UK;893668443;539316564;893668443;111474472;227698748;5;52;5963;482;Francisco Ford;Jamie Cunningham
8147;Hope;Comedy;1999;2/3/1999;USA;334627211;568322646;1387218621;66167734;327391266;47;34;15593;50;Amanda Montgomery;Alexandra Benitez
8148;Media without program;Thriller;1989;4/9/1989;USA;855635986;1404545551;264691509;273974251;622251951;39;22;1812;1272;Mr. Jorge Anderson;Brittany James
8149;When record;Comedy;2016;30/9/2016;USA;99805189;149003636;364290838;22230845;78957174;77;77;186;50;Amanda Cantrell;Sarah Nelson
8150;Start there;Romance;2004;11/4/2004;USA;329814042;92203933;150182639;126337871;424075257;57;56;1143;1467;Jessica Gonzalez;Peter Sanders
8151;Role close voice;Romance;2019;14/7/2019;USA;915065349;1514932647;3720595887;154534184;716509973;74;76;2490;498;Melanie Olson;Paul Glover
8152;Hot politics;Comedy;2011;25/2/2011;China;552937669;1257153091;1981583557;372219626;509453007;69;58;11200;257;Michael Richards;Adam Montes
8153;Movement series;Action;1970;17/6/1970;USA;189094009;393456466;795390487;108835348;18454932;63;63;96613;17021;Jessica Gonzalez;Dominique Aguirre
8154;Just you region;Romance;2009;20/12/2009;USA;161754594;143730633;317980443;33603216;59671307;56;40;5803;134;Rachel Hayes;Casey Lloyd
8155;Chair check;Horror;2020;10/5/2020;USA;244198545;134936945;244198545;15151735;74870311;79;83;753;50;Daniel Brown;David Clark
8156;Recently indeed physical;Comedy;2007;24/12/2007;Canada;592021496;1427559731;2142343777;367046625;843289425;48;44;10516;460;Faith Franklin;Teresa Davis
8157;Place;Documentary;1956;26/2/1956;India;34278971;46977785;68495917;10000531;21355975;64;58;3108;1899;Jennifer Atkinson;Sharon Brady
8158;Everyone approach;Action;1995;8/7/1995;USA;159049245;264890946;622125084;50511997;138321474;41;43;4289;167;Diana Davis;Mckenzie Perez
8159;Go series true;Drama;2024;23/10/2024;Germany;133828622;256723632;4439552509;495078723;1481993549;84;80;1440;1854;David Lee;Brandon Mcguire
8160;Style accept for;Documentary;1974;20/7/1974;USA;331280915;24567988;496181261;41545924;9883143;51;62;4237;4349;Christopher Roach;Rachel Howard
8161;Same explain company;Drama;1972;17/9/1972;USA;1410299555;2965270491;6704354657;718949519;1598102458;88;83;7510;185;Claudia Smith;Alan Mullins
8162;Sea because;Drama;1980;22/10/1980;USA;4664831109;8292937305;1989388782;1779531101;3378667791;87;94;790;186;Rachel Hayes;Melissa Melendez
8163;Skill alone;Comedy;2000;23/12/2000;USA;264906643;306806177;456289824;87368924;138884009;95;100;100;50;Charles Lopez;Michael Gomez
8164;Whatever assume wide;Comedy;1997;6/3/1997;USA;2131608149;4576524866;7770216476;10610742;2269741377;6;69;22762;935;Joshua Morales;Dennis Rogers
8165;Job consumer arrive;Romance;1962;19/1/1962;USA;3914876519;1017671446;1887763931;2444093865;6040394005;73;77;414;1326;Daniel Rivera;Lynn Pierce
8166;You tend;Drama;1966;5/1/1966;USA;1442473334;835669798;1766850275;122293409;457106881;64;77;1228;12922;Julie Maxwell;Christina Jones
8167;Summer allow rest;Comedy;2025;11/7/2025;USA;96773523;272524569;423977457;36915262;117057727;51;44;650;618;Lisa Atkins;Elizabeth Shannon
8168;Guess true at;Horror;1956;18/1/1956;USA;127271866;314427734;612331908;7233539;164135053;67;69;1941;50;David Morris;Robert Walker
8169;National year;Action;1969;15/8/1969;USA;421303448;934247124;1521442167;216704261;374405867;47;46;586;1155;Philip Simmons;Chad Santiago
8170;Throw table choose;Action;2023;8/12/2023;USA;1502615301;3262531517;7068253604;927914126;1799130435;84;89;3710;107;Benjamin Hudson;Alyssa Wolfe
8171;Offer along decade development;Comedy;2005;7/9/2005;USA;252675938;443516105;721948776;97394471;256228132;71;59;782;3711;Renee Campbell;Mathew Castillo
8172;Unit employee agreement;Horror;2023;3/5/2023;USA;240495982;128876668;244690803;24303957;76660176;6;45;1212;25215;Dr. Jonathan Long;Robert Garcia
8173;Enter lay;Documentary;1961;8/11/1961;USA;1056700093;1282948345;239411339;33605862;546480119;47;54;17880;50;Terry Lawrence;Michael Ramirez
8174;Difficult environmental where;Drama;2004;2/3/2004;Germany;206473529;416391776;778917024;49292561;172640638;83;90;18669;285;David Charles;Christopher Benson
8175;Put western cultural;Drama;1995;18/12/1995;USA;1024144031;1687784086;2709354612;315247873;824476324;67;57;294;178;Adriana Campbell;Dr. Edward Smith
8176;Information discover can;Drama;2007;15/11/2007;USA;120045385;3654602367;5270255635;1073875879;1647904557;57;59;1277;127;Denise Horne;Kimberly Smith
8177;Find step;Horror;1966;21/10/1966;USA;191973627;960391884;191973627;116754047;526542243;67;45;855;11063;Benjamin Hudson;Melissa Melendez
8178;Mouth charge pass;Action;1977;1/9/1977;USA;192477749;451215874;839589993;54961027;259703301;46;31;414;569;Susan Farley;Mr. Michael Snyder
8179;Heart Mrs;Drama;1955;19/6/1955;USA;147028662;320204885;504640553;54457782;13182247;22;9;669;122;Jordan Orozco;Brandi Moon
8180;Forget between two;Action;1994;15/9/1994;USA;62490457;42846154;62490457;5726921;25584287;53;45;1022;1641;Ashley Medina;Brenda Guerrero
8181;Rich by;Thriller;1983;10/9/1983;USA;249453544;207330631;348605813;46067819;100291666;79;83;9209;50;Eric Ramirez;Melissa Cunningham
8182;Action far morning now;Comedy;1957;30/7/1957;USA;312536561;736938568;1303786357;184591016;400808598;71;81;1195;4860;Jeremy Davis;Brian Gentry
8183;Hope;Drama;2023;8/7/2023;USA;4120577302;7511983098;1319043845;2106021046;4483730416;76;74;1869;959;Gary Simmons;Jeffrey Haley
8184;Piece growth add;Drama;2011;12/5/2011;USA;11991723;105535528;1976927925;159263014;442073978;42;34;10303;237;James Cross;Cynthia Little
8185;Wish save;Sci-Fi;2004;8/10/2004;USA;73387092;167294805;324369834;37707669;90827756;56;38;1711;139;Melanie Olson;Teresa Davis
8186;Manager present most;Drama;2014;1/2/2014;USA;2669926109;2009446739;4793097177;53194185;1051898667;86;88;21539;107;Brenda Smith;Jessica Scott
8187;Business company interest;Drama;2021;10/11/2021;UK;3980510508;4975619651;1194232929;1373192039;2752864579;8;87;5385;711;Kristina Moore;Brenda Gomez
8188;Power crime;Comedy;1986;23/10/1986;USA;162776904;171330475;374459312;37030281;69881958;63;75;3452;64;Philip Simmons;Rachel Howard
8189;Page senior share;Thriller;2023;21/6/2023;China;181701715;152106343;233034802;17214329;68651791;66;64;1037;96;Renee Campbell;Eric Cooper
8190;Race then;Sci-Fi;1995;1/9/1995;USA;392150335;556700728;847877819;119756999;23048275;7;60;8367;236;Diana Davis;Rebecca Mejia
8191;Knowledge fast;Drama;1989;27/5/1989;USA;1572384279;2290867149;4570215486;231357661;973595201;67;66;23984;401;Samantha Campbell;Jeffrey Jenkins
8192;Respond head;Drama;2014;19/8/2014;China;203791081;433567827;65241337;117086153;246364543;5;49;2127;155;Maria Lane;Ariel Mills
8193;Scene treat;Thriller;1950;2/1/1950;France;283535168;467152048;973064719;125152129;275676566;68;72;4749;140;Amanda Cantrell;Michelle Thomas
8194;Seek bed;Action;2004;7/8/2004;India;585370996;759672849;1311830643;207549501;395841217;54;46;327;130;Dr. Michael Monroe;Ashley Pena
8195;Coach much;Drama;1995;23/1/1995;India;7057072905;182562810;350147277;2667159574;1025407874;99;100;7520;353;Brenda Smith;Patricia Ramirez
8196;Agency practice;Drama;2020;8/3/2020;USA;161872517;1233664917;2692143464;259012988;588286135;58;48;29091;50;Daniel Brown;Andrew Walker PhD
8197;Paper career;Drama;1954;1/1/1954;USA;1433014484;2813406466;5232324231;697992036;1258694136;6;53;4136;498;Michael Manning;Jennifer Richards
8198;Girl;Horror;1981;28/4/1981;USA;217460225;294454913;47495149;41034921;173442623;86;96;412;1861;Seth Whitehead;Sharon Riley
8199;Project;Drama;1961;13/4/1961;USA;92221897;82073031;122117623;24569777;4466476;65;60;9480;284;Jerry Owens;Kevin Fernandez
8200;Debate amount especially;Sci-Fi;1979;10/3/1979;USA;93973529;4352853;106558328;10670122;23780099;61;68;752;229;Courtney Reynolds;Alexander Haley
8201;Meeting notice their;Horror;2019;1/6/2019;UK;80990053;58693418;143299394;7148015;32346827;56;63;2500;315;Karen Robinson;Gabriel Mathis
